id,facility_id,year,type_mining,waste_type,material,commodity,value_tonnes,total_material_tonnes,stripping_ratio,reporting_period,source_id,comment
851,COM00972.00,2017,,,,,,724000,,,det_1807,
852,COM00972.00,2018,,,,,,861000,,,det_1807,
853,COM00981.00,2007,Surface,Waste rock,,,40790433.6,,,,det_1696,
854,COM00981.00,2008,Surface,Waste rock,,,35209339.2,,,,det_1695,
855,COM00981.00,2009,Surface,Waste rock,,,30918283.200000003,,,,det_1695,
856,COM00981.00,2010,Surface,Waste rock,,,30002011.200000003,,,,det_1694,
857,COM00981.00,2011,Surface,Waste rock,,,28025222.400000002,,,,det_1694,
858,COM00981.00,2012,Surface,Waste rock,,,18004291.2,,,,det_1596,
859,COM00981.00,2013,Surface,Waste rock,,,17091648,,,,det_1596,
860,COM00981.00,2014,Surface,Waste rock,,,19560139.2,33248880,,,det_1693,
861,COM00981.00,2015,Surface,Waste rock,,,14255740.8,30214296,,,det_1691,
862,COM00981.00,2016,Surface,Waste rock,,,20380248,38005329.6,,,det_1691,
863,COM00981.00,2017,Surface,Waste rock,,,24308424,40181702.4,,,det_1691,
864,COM00981.00,2018,Surface,Waste rock,,,23835772.8,41515286.4,,,det_1691,
865,COM00982.00,2002,,,O.Au,Me.Au,,32311000,,,det_1044,
866,COM00982.00,2003,,,O.Au,Me.Au,,39501000,,,det_1044,
867,COM00982.00,2004,,,O.Au,Me.Au,,40225000,,,det_1043,
868,COM00982.00,2005,,,O.Au,Me.Au,,46884000,,,det_1043,
869,COM00995.00,2002,,,O.Au,Me.Au,,14289000,,,det_1044,
870,COM00995.00,2003,,,O.Au,Me.Au,,14180000,,,det_1044,
871,COM00995.00,2004,,,O.Au,Me.Au,,13722000,,,det_1043,
872,COM00995.00,2005,,,O.Au,Me.Au,,3664000,,,det_1043,
873,COM01015.00,2009,Surface,Waste rock,,,38467993,,,,det_2247,
874,COM01015.00,2010,Surface,Waste rock,,,53353057,,,,det_2246,
875,COM01015.00,2011,Surface,Waste rock,,,57683667,,,,det_2245,
876,COM01015.00,2012,Surface,Waste rock,,,73009951,,,,det_2244,
877,COM01015.00,2013,Surface,Waste rock,,,78507746,,,,det_2244,
878,COM01015.00,2014,Surface,Waste rock,,,67956871,,,,det_2243,
879,COM01015.00,2015,Surface,Waste rock,,,37985268,,,,det_2242,
880,COM01015.00,2016,Surface,Waste rock,,,14736505,,,,det_2241,
881,COM01015.00,2017,Surface,Waste rock,,,6493883,,,,det_2240,
882,COM01015.00,2018,Surface,Waste rock,,,602401,,,,det_2239,
883,COM01016.00,2010,,Waste rock,,,275561400,,,,det_2412,
884,COM01016.00,2011,,Waste rock,,,365109400,,,,det_2412,
885,COM01016.00,2012,,Waste rock,,,404405600,,,,det_2411,
886,COM01016.00,2013,,Waste rock,,,359729200,,,,det_2411,
887,COM01016.00,2014,,Waste rock,,,384202400,,,,det_2410,
888,COM01016.00,2015,,Waste rock,,,318993400.00000006,,,,det_2410,
889,COM01016.00,2016,,Waste rock,,,279746000,,,,det_2409,
890,COM01016.00,2017,,Waste rock,,,274805000,,4.72,,det_1877,
891,COM01016.00,2018,,Waste rock,,,300693400,,,,det_1785,
892,COM01016.00,2019,,Waste rock,,,300742200,,4.77,,det_1784,
893,COM01016.00,2020,,Waste rock,,,234044800,,4.1,,det_1783,
894,COM01017.00,2012,,,,,,,15.3,,det_2485,
895,COM01017.00,2013,,,,,,,14,,det_2485,
896,COM01017.00,2014,,,,,,,13.9,,det_2484,
897,COM01017.00,2015,,,,,,,13,,det_2484,
898,COM01020.00,2010,,Waste rock,,,9708130,,7.75,,det_2429,
899,COM01020.00,2011,,Waste rock,,,14150166,,11.46,,det_2429,
900,COM01020.00,2012,,Waste rock,,,15159886,,11.38,,det_2429,
901,COM01020.00,2013,,Waste rock,,,18811193,,10.85,,det_2428,
902,COM01020.00,2014,,Waste rock,,,4415635,,8.22,,det_2428,
903,COM01020.00,2015,,Waste rock,,,4472112,,7.75,,det_2428,
904,COM01020.00,2016,,Waste rock,,,3430485,,4.67,,det_1516,
905,COM01020.00,2017,,Waste rock,,,3430485,,2.08,,det_1516,
906,COM01020.00,2018,,Waste rock,,,3430485,,,,det_1516,
907,COM01031.00,2012,,,,,,,12.8,,det_2485,
908,COM01031.00,2013,,,,,,,12.8,,det_2485,
909,COM01031.00,2014,,,,,,,13.2,,det_2484,
910,COM01031.00,2015,,,,,,,12.6,,det_2484,
911,COM01036.01,2007,,Waste rock,,,59090700,,,,det_2419,
912,COM01036.01,2008,,Waste rock,,,71858000,,9.8,,det_2418,
913,COM01036.01,2009,,Waste rock,,,64416000,,11,,det_2418,
914,COM01036.01,2010,,Waste rock,,,73505000,,14.13,,det_2417,
915,COM01036.01,2011,,Waste rock,,,14518000,,14.06,,det_2417,
916,COM01036.01,2012,,Waste rock,,,94184000,,11.4,,det_1511,
917,COM01036.01,2013,,Waste rock,,,94916000,,11.1,,det_1511,
918,COM01036.01,2014,,Waste rock,,,87230000,,8.5,,det_2416,
919,COM01036.01,2015,,Waste rock,,,89914000,,8.2,,det_2416,
920,COM01036.01,2016,,Waste rock,,,70272000,,6.8,,det_2415,
921,COM01036.01,2017,,Waste rock,,,64050000,,7.8,,det_2415,
922,COM01036.01,2018,,Waste rock,,,67710000,,8.4,,det_1510,
923,COM01036.01,2019,,Waste rock,,,95526000,,8.3,,det_1510,
924,COM01036.02,2007,,Waste rock,,,350192460,,,,det_2419,
925,COM01036.02,2008,,Waste rock,,,375638000,,9.8,,det_2418,
926,COM01036.02,2009,,Waste rock,,,477508000,,11,,det_2418,
927,COM01036.02,2010,,Waste rock,,,488000000,,11.42,,det_2417,
928,COM01036.02,2011,,Waste rock,,,527650000,,11.9,,det_2417,
929,COM01036.02,2012,,Waste rock,,,549122000,,12.01,,det_1511,
930,COM01036.02,2013,,Waste rock,,,579866000,,11.1,,det_1511,
931,COM01036.02,2014,,Waste rock,,,532042000,,9.9,,det_2416,
932,COM01036.02,2015,,Waste rock,,,529236000,,9.2,,det_2416,
933,COM01036.02,2016,,Waste rock,,,535214000,,8.9,,det_2415,
934,COM01036.02,2017,,Waste rock,,,523990000,,8.4,,det_2415,
935,COM01036.02,2018,,Waste rock,,,545706000,,8.9,,det_1510,
936,COM01036.02,2019,,Waste rock,,,552538000,,8.8,,det_1510,
937,COM01037.00,2018,,Waste rock,,,5002000,,11.4,,det_2458,
938,COM01039.00,2017,,Waste rock,,,41358000,,,,det_2459,1.6+32.3
939,COM01039.00,2018,,Waste rock,,,45018000,,11.3,,det_2458,
940,COM01039.00,2019,,Waste rock,,,32818000,,10,,det_1530,
941,COM01042.00,2020,,Waste rock,,,1561600,,0.98,,det_1783,
942,COM01043.00,2018,,Waste rock,,,6222000,,11.1,,det_2458,
943,COM01043.00,2019,,Waste rock,,,15250000,,12.5,,det_1530,
944,COM01046.00,2012,,,,,,,14.8,,det_2485,
945,COM01046.00,2013,,,,,,,11.1,,det_2485,
946,COM01046.00,2014,,,,,,,11.8,,det_2484,
947,COM01046.00,2015,,,,,,,9.1,,det_2484,
948,COM01052.00,2014,,,O.Au,Me.Au,,35091666.66666667,,,det_1045,"Numbers were reported on a 60% basis, so numbers for total material were approximated by taking numbers from report / 0.6"
949,COM01052.00,2015,,,O.Au,Me.Au,,37893333.333333336,,,det_1045,"Numbers were reported on a 60% basis, so numbers for total material were approximated by taking numbers from report / 0.6"
950,COM01052.00,2016,,,O.Au,Me.Au,,38796666.66666667,,,det_1035,"Numbers were reported on a 60% basis, so numbers for total material were approximated by taking numbers from report / 0.6"
951,COM01052.00,2017,,,O.Au,Me.Au,,39050000,,,det_1035,"Numbers were reported on a 60% basis, so numbers for total material were approximated by taking numbers from report / 0.6"
952,COM01052.00,2018,,,O.Au,Me.Au,,40105000,,,det_1035,"Numbers were reported on a 60% basis, so numbers for total material were approximated by taking numbers from report / 0.6"
953,COM01053.00,2011,,,,,,17480000,,,det_2143,
954,COM01053.00,2012,,,,,,17528000,,,det_2142,
955,COM01053.00,2013,,,,,,17423000,,,det_2142,
956,COM01053.00,2014,,Waste rock,,,14389000,16391000,,,det_1821,
957,COM01053.00,2015,,Waste rock,,,9090000,11900000,,,det_1821,
958,COM01053.00,2018,,Waste rock,,,696000,897000,,,det_1819,
959,COM01053.00,2019,,Waste rock,,,10839000,12282000,,,det_1819,
960,COM01056.00,2013,,,,,,56200000,,,det_1807,
961,COM01056.00,2014,,,,,,34520000,,,det_1807,
962,COM01056.00,2015,,,,,,22923000,,,det_1807,
963,COM01056.00,2016,,,,,,12489000,,,det_1807,
964,COM01056.00,2017,,,,,,13416000,,,det_1807,
965,COM01056.00,2018,,,,,,10936000,,,det_1807,
966,COM01072.00,2013,,,,,,12343000,,,det_1807,
967,COM01072.00,2014,,,,,,12930000,,,det_1807,
968,COM01072.00,2015,,,,,,12496000,,,det_1807,
969,COM01072.00,2016,,,,,,13704000,,,det_1807,
970,COM01072.00,2017,,,,,,11726000,,,det_1807,
971,COM01072.00,2018,,,,,,11469000,,,det_1807,
972,COM01101.00,2002,,,O.Au,Me.Au,,31573000,,,det_1044,
973,COM01101.00,2003,,,O.Au,Me.Au,,24563000,,,det_1044,
974,COM01101.00,2004,,,O.Au,Me.Au,,19743000,,,det_1043,
975,COM01101.00,2005,,,O.Au,Me.Au,,15985000,,,det_1043,
976,COM01135.00,2014,,Waste rock,,,7442000,,0.8,,det_2416,
977,COM01135.00,2015,,Waste rock,,,2684000,,1.4,,det_2416,
978,COM01135.00,2016,,Waste rock,,,7076000,,1,,det_2415,
979,COM01135.00,2017,,Waste rock,,,15372000,,2.3,,det_2415,
980,COM01135.00,2018,,Waste rock,,,17202000,,2.6,,det_1510,
981,COM01135.00,2019,,Waste rock,,,10004000,,2.1,,det_1510,
982,COM01137.00,2007,,Waste rock,,,66734000,,,,det_2419,
983,COM01137.00,2008,,Waste rock,,,58194000,,12.32,,det_2418,
984,COM01137.00,2009,,Waste rock,,,75762000,,11.62,,det_2418,
985,COM01137.00,2010,,Waste rock,,,54778000,,12.3,,det_2417,
986,COM01137.00,2011,,Waste rock,,,81618000,,15.6,,det_2417,
987,COM01137.00,2012,,Waste rock,,,73932000,,11.9,,det_1511,
988,COM01137.00,2013,,Waste rock,,,24156000,,12.9,,det_1511,
989,COM01137.00,2014,,Waste rock,,,0,,,,det_2416,
990,COM01137.00,2015,,Waste rock,,,2928000,,7.4,,det_2416,
991,COM01137.00,2016,,Waste rock,,,10370000,,5,,det_2415,
992,COM01137.00,2017,,Waste rock,,,33306000,,9.9,,det_2415,
993,COM01137.00,2018,,Waste rock,,,51972000,,14.8,,det_1510,
994,COM01137.00,2019,,Waste rock,,,30744000,,9.3,,det_1510,
995,COM01148.00,2007,,Waste rock,,,51606000,,,,det_2419,
996,COM01148.00,2008,,Waste rock,,,60024000,,13.34,,det_2418,
997,COM01148.00,2009,,Waste rock,,,94428000,,11.85,,det_2418,
998,COM01148.00,2010,,Waste rock,,,79056000,,11.5,,det_2417,
999,COM01148.00,2011,,Waste rock,,,117120000,,20.2,,det_2417,
1000,COM01148.00,2012,,Waste rock,,,86742000,,13.7,,det_1511,
1001,COM01148.00,2013,,Waste rock,,,29524000,,12.7,,det_1511,
1002,COM01148.00,2014,,Waste rock,,,0,,,,det_2416,
1003,COM01148.00,2015,,Waste rock,,,0,,,,det_2416,
1004,COM01148.00,2016,,Waste rock,,,0,,,,det_2415,
1005,COM01148.00,2017,,Waste rock,,,244000,,,,det_2415,
1006,COM01148.00,2018,,Waste rock,,,20984000,,12.1,,det_1510,
1007,COM01148.00,2019,,Waste rock,,,14762000,,17.2,,det_1510,
1008,COM01150.00,2015,,Waste rock,,,95181000,,,,det_1708,
1009,COM01150.00,2016,,Waste rock,,,82098000,,,,det_1708,
1010,COM01189.00,2017,,Waste rock,,,11000,,,,det_2302,
1011,COM01189.00,2017,,,,,,11126000,,,det_2302,
1012,COM01189.00,2018,,,,,,8227000,,,det_2301,
1013,COM01189.00,2019,,,,,,8278000,,,det_2300,
1014,COM01195.00,2008,Surface,Waste rock,O.Au,,81390,,,July-June,det_2273,
1015,COM01195.00,2009,Surface,Waste rock,O.Au,,199746,1908511,,July-June,det_2272,
1016,COM01195.00,2010,Surface,Waste rock,O.Au,,634296,2615796,,July-June,det_2271,
1017,COM01199.00,2015,,Waste rock,,,222200000,,,,det_1105,
1018,COM01199.00,2016,,Waste rock,,,137100000,,,,det_1105,
1019,COM01200.00,2018,,,,,,3540743,,July-June,det_2250,
1020,COM01200.00,2019,,,,,,6585782,,July-June,det_2249,
1021,COM01200.00,2020,,,,,,6504008,,July-June,det_2248,
1022,COM01210.00,2010,,Waste rock,,,158356000,,,April-March,det_2400,
1023,COM01210.00,2011,,Waste rock,,,167835400,,,April-March,det_2400,
1024,COM01210.00,2012,,Waste rock,,,138604200,,,April-March,det_2400,
1025,COM01210.00,2013,,Waste rock,,,144206440,,,April-March,det_2400,
1026,COM01210.00,2014,,Waste rock,,,176747500,,,April-March,det_2400,
1027,COM01210.00,2015,,Waste rock,,,193086960,,,April-March,det_2388,
1028,COM01210.00,2016,,Waste rock,,,213947740,,,April-March,det_2388,
1029,COM01210.00,2017,,Waste rock,,,218125020,,,April-March,det_2387,
1030,COM01210.00,2018,,Waste rock,,,250121960,,,April-March,det_2387,
1031,COM01210.00,2019,,Waste rock,,,223799240,,,April-March,det_2386,
1032,COM01210.00,2020,,Waste rock,,,200979140,,,April-March,det_2386,
1033,COM01241.00,2015,,Dry tailings,O.Au,Me.Au,10570272,,,,det_2886,
1034,COM01241.00,2015,,Waste rock,O.Au,,49019483,62238000,4.68,,det_2886,
1035,COM01241.00,2016,,Dry tailings,O.Au,Me.Au,11554077,,,,det_2886,
1036,COM01241.00,2016,,Waste rock,O.Au,,49944828,62238000,4.68,,det_2886,
1037,COM01241.00,2017,,Dry tailings,O.Au,Me.Au,12031915,,,,det_2886,
1038,COM01241.00,2017,,Waste rock,O.Au,,54780595,70870000,3.4,,det_2886,
1039,COM01254.00,2004,,Waste rock,O.Fe,,2034960,,,July-June,det_2385,
1040,COM01254.00,2005,,Waste rock,O.Fe,,4631120,,,July-June,det_2384,
1041,COM01254.00,2006,,Waste rock,O.Fe,,8009300,,,July-June,det_2383,
1042,COM01254.00,2007,,Waste rock,O.Fe,,11712000,,,July-June,det_2382,
1043,COM01254.00,2008,,Waste rock,O.Fe,,12186580,,,July-June,det_2382,
1044,COM01254.00,2009,,Waste rock,O.Fe,,9179280,,,July-June,det_2381,
1045,COM01254.00,2010,,Waste rock,O.Fe,,9540400,,,July-June,det_2381,
1046,COM01254.00,2011,,Waste rock,O.Fe,,9984480,,,July-June,det_2380,
1047,COM01254.00,2012,,Waste rock,O.Fe,,7043060,,,July-June,det_2380,
1048,COM01254.00,2013,,Waste rock,O.Fe,,6115000,,,July-June,det_2379,
1049,COM01254.00,2014,,Waste rock,O.Fe,,4009000,,,July-June,det_2379,
1050,COM01290.00,2005,,,,,,134505000,,,det_1803,
1051,COM01290.00,2006,,,,,,131607000,,,det_1803,
1052,COM01290.00,2007,,,,,,130267000,,,det_1803,
1053,COM01290.00,2008,,,,,,131646000,,,det_1598,
1054,COM01290.00,2009,,,,,,149287000,,,det_1598,
1055,COM01290.00,2010,,,,,,179313000,,,det_1598,
1056,COM01290.00,2011,,,,,,177398000,,,det_1802,
1057,COM01290.00,2012,,,,,,173927000,,,det_1802,
1058,COM01290.00,2013,,,,,,169808000,,,det_1802,
1059,COM01290.00,2014,,,,,,211202000,,,det_1801,
1060,COM01290.00,2015,,,,,,193013000,,,det_1801,
1061,COM01290.00,2016,,,,,,209064000,,,det_1801,
1062,COM01290.00,2017,,,,,,203778000,,,det_1014,
1063,COM01290.00,2018,,,,,,241514000,,,det_1014,
1064,COM01290.00,2019,,,,,,249083000,,,det_1014,
1065,COM01300.00,2017,,Waste rock,O.Au,,4080080,,,,det_2474,
1066,COM01300.00,2018,,Waste rock,O.Au,,9424215,,,,det_2474,
1067,COM01300.00,2019,,Waste rock,O.Au,,8400000,,,,det_2473,
1068,COM01301.00,2005,,,O.Au,Me.Au,,6758000,,,det_1043,
1069,COM01301.00,2011,,Waste rock,O.Au,Me.Au,497000,,,,det_1683,
1070,COM01301.00,2012,,Waste rock,O.Au,Me.Au,222000,,,,det_2887,
1071,COM01308.02,2014,,,O.Au,Me.Au,,390000,,,det_1045,approximated by multiplying values that are given on a 75% basis by 1.29
1072,COM01308.02,2015,,,O.Au,Me.Au,,436250,,,det_1045,approximated by multiplying values that are given on a 75% basis by 1.28
1073,COM01308.02,2016,,,O.Au,Me.Au,,747500,,,det_1035,approximated by multiplying values that are given on a 75% basis by 1.27
1074,COM01308.02,2017,,,O.Au,Me.Au,,803750,,,det_1035,approximated by multiplying values that are given on a 75% basis by 1.26
1075,COM01308.02,2018,,,O.Au,Me.Au,,837500,,,det_1035,approximated by multiplying values that are given on a 75% basis by 1.25
1076,COM01313.00,2020,,,F.stc,,,,8.36,July-June,det_1546,
1077,COM01331.00,2005,,,O.Au,Me.Au,,63514000,,,det_1043,
1078,COM01331.00,2014,,,O.Au,Me.Au,,67686000,,,det_1045,
1079,COM01331.00,2015,,,O.Au,Me.Au,,83409000,,,det_1045,
1080,COM01331.00,2016,,,O.Au,Me.Au,,62227000,,,det_1045,
1081,COM01331.00,2017,,,O.Au,Me.Au,,68295529.41176471,,,det_1035,approximated by multiplying given value by (24/17)
1082,COM01331.00,2018,,,O.Au,Me.Au,,71292000,,,det_1035,
1083,COM01350.00,2007,Surface,Waste rock,,,3166128,3723148.8000000003,,,det_1696,
1084,COM01350.00,2008,Surface,Waste rock,,,1539518.4000000001,2084745.6,,,det_1695,
1085,COM01350.00,2009,Surface,Waste rock,,,935323.2000000001,1886976,,,det_1695,
1086,COM01350.00,2010,Surface,Waste rock,,,1215648,1780833.6,,,det_1694,
1087,COM01350.00,2011,Surface,Waste rock,,,2313360,2313360,,,det_1694,
1088,COM01350.00,2012,Surface,Waste rock,,,2389564.8000000003,2410430.4,,,det_1596,
1089,COM01350.00,2013,Surface,Waste rock,,,1774483.2000000002,1964995.2000000002,,,det_1596,
1090,COM01350.00,2014,Surface,Waste rock,,,1353542.4000000001,2047550.4000000001,,,det_1693,
1091,COM01350.00,2016,Surface,Waste rock,,,193959.36000000002,,,,det_1773,
1092,COM01350.00,2017,Surface,Waste rock,,,342105.12000000005,,,,det_1773,
1093,COM01350.00,2018,Surface,Waste rock,,,186883.2,,,,det_1773,
1094,COM01350.00,2019,Surface,Waste rock,,,127915.20000000001,,,,det_1773,
1095,COM01363.00,2015,,Waste rock,,,149955080,,,April-March,det_2388,
1096,COM01363.00,2016,,Waste rock,,,189278119.99999997,,,April-March,det_2388,
1097,COM01363.00,2017,,Waste rock,,,202693240,,,April-March,det_2387,
1098,COM01363.00,2018,,Waste rock,,,226050140,,,April-March,det_2387,
1099,COM01363.00,2019,,Waste rock,,,234271720,,,April-March,det_2386,
1100,COM01363.00,2020,,Waste rock,,,256999100,,,April-March,det_2386,
1101,COM01366.00,2018,,Waste rock,O.Cu,,1718579.8399999999,,,,det_2474,
1102,COM01367.00,2000,,Waste rock,,,6917,,1.68,,det_1818,
1103,COM01367.00,2001,,Waste rock,,,7423,,1.71,,det_1818,
1104,COM01367.00,2002,,Waste rock,,,12319,,2.93,,det_1818,
1105,COM01367.00,2003,,Waste rock,,,10835,,3.02,,det_1817,
1106,COM01367.00,2004,,Waste rock,,,9234,,3.03,,det_1817,
1107,COM01388.00,2007,Surface,Waste rock,,,100042387.2,189487771.20000002,,,det_1696,
1108,COM01388.00,2008,Surface,Waste rock,,,98482910.4,191894572.8,,,det_1695,
1109,COM01388.00,2009,Surface,Waste rock,,,45857145.6,179225524.8,,,det_1695,
1110,COM01388.00,2010,Surface,Waste rock,,,105011121.60000001,180956462.4,,,det_1694,
1111,COM01388.00,2011,Surface,Waste rock,,,91384977.60000001,149639011.20000002,,,det_1694,
1112,COM01388.00,2012,Surface,Waste rock,,,15184713.600000001,46533009.6,,,det_1596,
1113,COM01388.00,2013,Surface,Waste rock,,,103948790.4,141996758.4,,,det_1596,
1114,COM01388.00,2014,Surface,Waste rock,,,68990745.60000001,105536390.4,,,det_1693,
1115,COM01388.00,2015,Surface,Waste rock,,,36100209.6,73144814.4,,,det_1691,
1116,COM01388.00,2016,Surface,Waste rock,,,53006788.800000004,81943747.2,,,det_1691,
1117,COM01388.00,2017,Surface,Waste rock,,,32280897.6,56653732.800000004,,,det_1691,
1118,COM01388.00,2018,Surface,Waste rock,,,21210336,48301142.400000006,,,det_1691,
1119,COM01388.00,2019,Surface,Waste rock,,,13117204.8,47775873.6,,,det_1691,
